constraint_id,s,p,o,cdate,cuser,ddate,duser,history_file,match_status
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q42295317,wdt:P1196,wd:Q132821,2018-06-19T08:36:16Z,KrBot,2018-06-19T08:36:17Z,KrBot,20250501-triple-pages-meta-history20-p43563910p43635435.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q42295317,wdt:P1196,wd:Q132821,2018-06-19T09:13:48Z,Infovarius,2018-06-20T00:00:47Z,KrBot,20250501-triple-pages-meta-history20-p43563910p43635435.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q42295317,wdt:P1196,wd:Q132821,2020-07-02T09:46:18Z,217.217.148.196,2020-07-03T11:05:45Z,KrBot,20250501-triple-pages-meta-history20-p43563910p43635435.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q42295317,wdt:P1196,wd:Q132821,2020-10-24T08:43:59Z,93.176.177.7,2020-10-24T09:09:51Z,Lymantria,20250501-triple-pages-meta-history20-p43563910p43635435.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q42295317,wdt:P1196,wd:Q132821,2024-12-11T17:17:55Z,2A02:9130:8031:7CD7:D0C:2D7D:AA94:FC8F,,,20250501-triple-pages-meta-history20-p43563910p43635435.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q42315372,wdt:P1196,wd:Q132821,2018-06-19T08:36:14Z,KrBot,2018-06-19T08:36:15Z,KrBot,20250501-triple-pages-meta-history20-p43563910p43635435.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q42315372,wdt:P1196,wd:Q132821,2018-06-19T09:13:54Z,Infovarius,2018-06-20T00:00:45Z,KrBot,20250501-triple-pages-meta-history20-p43563910p43635435.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q42315372,wdt:P1196,wd:Q132821,2018-06-19T08:36:14Z,KrBot,2018-06-19T08:36:15Z,KrBot,20250501-triple-pages-meta-history20-p43563910p43635435.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q42315372,wdt:P1196,wd:Q132821,2018-06-19T09:13:54Z,Infovarius,2018-06-20T00:00:45Z,KrBot,20250501-triple-pages-meta-history20-p43563910p43635435.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q42418509,wdt:P1196,wd:Q132821,2017-10-30T18:05:36Z,Delkorea,2018-02-04T17:22:13Z,KrBot,20250501-triple-pages-meta-history20-p43682675p43729465.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q43193613,wdt:P1196,wd:Q132821,2018-06-19T08:36:10Z,KrBot,2018-06-19T08:36:11Z,KrBot,20250501-triple-pages-meta-history20-p44404801p44473225.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q43193613,wdt:P1196,wd:Q132821,2018-06-19T09:14:06Z,Infovarius,2018-06-20T00:00:42Z,KrBot,20250501-triple-pages-meta-history20-p44404801p44473225.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q43193613,wdt:P1196,wd:Q132821,2018-06-19T08:36:10Z,KrBot,2018-06-19T08:36:11Z,KrBot,20250501-triple-pages-meta-history20-p44404801p44473225.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q43193613,wdt:P1196,wd:Q132821,2018-06-19T09:14:06Z,Infovarius,2018-06-20T00:00:42Z,KrBot,20250501-triple-pages-meta-history20-p44404801p44473225.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q43256028,wdt:P1196,wd:Q132821,2018-06-19T08:36:08Z,KrBot,2018-06-19T08:36:10Z,KrBot,20250501-triple-pages-meta-history20-p44473226p44554567.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q43256028,wdt:P1196,wd:Q132821,2018-06-19T09:14:12Z,Infovarius,2018-06-20T00:00:41Z,KrBot,20250501-triple-pages-meta-history20-p44473226p44554567.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q43256028,wdt:P1196,wd:Q132821,2018-06-19T08:36:08Z,KrBot,2018-06-19T08:36:10Z,KrBot,20250501-triple-pages-meta-history20-p44473226p44554567.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q43256028,wdt:P1196,wd:Q132821,2018-06-19T09:14:12Z,Infovarius,2018-06-20T00:00:41Z,KrBot,20250501-triple-pages-meta-history20-p44473226p44554567.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q44739883,wdt:P1196,wd:Q132821,2017-12-06T22:38:30Z,Save,2018-02-04T17:22:06Z,KrBot,20250501-triple-pages-meta-history21-p45854236p45934313.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q45102086,wdt:P1196,wd:Q132821,2017-12-09T14:04:30Z,Save,2018-02-04T17:22:04Z,KrBot,20250501-triple-pages-meta-history21-p46239732p46317226.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q47007835,wdt:P1196,wd:Q132821,2018-06-19T08:36:05Z,KrBot,2018-06-19T08:36:06Z,KrBot,20250501-triple-pages-meta-history21-p48074618p48150316.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q47007835,wdt:P1196,wd:Q132821,2018-06-19T09:14:24Z,Infovarius,2018-06-20T00:00:38Z,KrBot,20250501-triple-pages-meta-history21-p48074618p48150316.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q47007835,wdt:P1196,wd:Q132821,2018-06-19T08:36:05Z,KrBot,2018-06-19T08:36:06Z,KrBot,20250501-triple-pages-meta-history21-p48074618p48150316.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q47007835,wdt:P1196,wd:Q132821,2018-06-19T09:14:24Z,Infovarius,2018-06-20T00:00:38Z,KrBot,20250501-triple-pages-meta-history21-p48074618p48150316.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q47016111,wdt:P1196,wd:Q132821,2018-01-03T11:04:22Z,Pyb,2018-02-04T17:21:55Z,KrBot,20250501-triple-pages-meta-history21-p48074618p48150316.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q47018119,wdt:P1196,wd:Q132821,2018-01-03T12:47:25Z,Pyb,2018-02-04T17:21:54Z,KrBot,20250501-triple-pages-meta-history21-p48074618p48150316.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q47074370,wdt:P1196,wd:Q132821,2018-01-05T07:51:00Z,Fjrc282a,2018-02-04T17:21:53Z,KrBot,20250501-triple-pages-meta-history21-p48074618p48150316.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q47092664,wdt:P1196,wd:Q132821,2018-06-19T08:36:03Z,KrBot,2018-06-19T08:36:04Z,KrBot,20250501-triple-pages-meta-history21-p48074618p48150316.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q47092664,wdt:P1196,wd:Q132821,2018-06-19T09:14:30Z,Infovarius,2018-06-20T00:00:36Z,KrBot,20250501-triple-pages-meta-history21-p48074618p48150316.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q47240156,wdt:P1196,wd:Q132821,2018-02-03T18:36:55Z,Save,2018-02-04T17:21:52Z,KrBot,20250501-triple-pages-meta-history21-p48274228p48332773.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q47508721,wdt:P1196,wd:Q132821,2018-01-29T02:41:38Z,Carlosmg.dg,2018-02-04T17:21:51Z,KrBot,20250501-triple-pages-meta-history21-p48501879p48558294.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q47544989,wdt:P1196,wd:Q132821,,,,,,not_found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q47820294,wdt:P1196,wd:Q132821,2018-02-06T09:02:43Z,Fjrc282a,2018-02-07T22:32:01Z,KrBot,20250501-triple-pages-meta-history21-p48801496p48867875.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q47887288,wdt:P1196,wd:Q132821,2018-06-19T08:35:58Z,KrBot,2018-06-19T08:36:00Z,KrBot,20250501-triple-pages-meta-history21-p48867876p48929132.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q47887288,wdt:P1196,wd:Q132821,2018-06-19T09:14:42Z,Infovarius,2018-06-20T00:00:33Z,KrBot,20250501-triple-pages-meta-history21-p48867876p48929132.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q47887288,wdt:P1196,wd:Q132821,2018-06-19T08:35:58Z,KrBot,2018-06-19T08:36:00Z,KrBot,20250501-triple-pages-meta-history21-p48867876p48929132.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q47887288,wdt:P1196,wd:Q132821,2018-06-19T09:14:42Z,Infovarius,2018-06-20T00:00:33Z,KrBot,20250501-triple-pages-meta-history21-p48867876p48929132.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q48152666,wdt:P1196,wd:Q132821,2018-06-19T08:35:56Z,KrBot,2018-06-19T08:35:57Z,KrBot,20250501-triple-pages-meta-history21-p49164286p49215393.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q48152666,wdt:P1196,wd:Q132821,2018-06-19T09:14:48Z,Infovarius,2018-06-20T00:00:32Z,KrBot,20250501-triple-pages-meta-history21-p49164286p49215393.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q48513016,wdt:P1196,wd:Q132821,2018-06-19T08:35:53Z,KrBot,2018-06-19T08:35:55Z,KrBot,20250501-triple-pages-meta-history21-p49504220p49574726.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q48513016,wdt:P1196,wd:Q132821,2018-06-19T09:14:54Z,Infovarius,2018-06-20T00:00:30Z,KrBot,20250501-triple-pages-meta-history21-p49504220p49574726.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q48513016,wdt:P1196,wd:Q132821,2018-06-19T08:35:53Z,KrBot,2018-06-19T08:35:55Z,KrBot,20250501-triple-pages-meta-history21-p49504220p49574726.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q48513016,wdt:P1196,wd:Q132821,2018-06-19T09:14:54Z,Infovarius,2018-06-20T00:00:30Z,KrBot,20250501-triple-pages-meta-history21-p49504220p49574726.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q51568186,wdt:P1196,wd:Q132821,2018-04-07T08:01:29Z,Nattes à chat,2018-04-07T11:14:38Z,KrBot,20250501-triple-pages-meta-history22-p52452713p52523552.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q51668452,wdt:P1196,wd:Q132821,2018-04-09T08:38:21Z,Nilrom,2018-04-09T10:56:36Z,KrBot,20250501-triple-pages-meta-history22-p52523553p52587517.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q51806754,wdt:P1196,wd:Q132821,2018-06-19T08:35:50Z,KrBot,2018-06-19T08:35:51Z,KrBot,20250501-triple-pages-meta-history22-p52716256p52783778.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q51806754,wdt:P1196,wd:Q132821,2018-06-19T09:15:06Z,Infovarius,2018-06-20T00:00:27Z,KrBot,20250501-triple-pages-meta-history22-p52716256p52783778.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q51806754,wdt:P1196,wd:Q132821,2018-06-19T08:35:50Z,KrBot,2018-06-19T08:35:51Z,KrBot,20250501-triple-pages-meta-history22-p52716256p52783778.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q51806754,wdt:P1196,wd:Q132821,2018-06-19T09:15:06Z,Infovarius,2018-06-20T00:00:27Z,KrBot,20250501-triple-pages-meta-history22-p52716256p52783778.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q52082328,wdt:P1196,wd:Q132821,2018-06-19T08:35:48Z,KrBot,2018-06-19T08:35:49Z,KrBot,20250501-triple-pages-meta-history22-p52947449p53028152.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q52082328,wdt:P1196,wd:Q132821,2018-06-19T09:15:12Z,Infovarius,2018-06-20T00:00:26Z,KrBot,20250501-triple-pages-meta-history22-p52947449p53028152.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q52082328,wdt:P1196,wd:Q132821,2018-06-19T08:35:48Z,KrBot,2018-06-19T08:35:49Z,KrBot,20250501-triple-pages-meta-history22-p52947449p53028152.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q52082328,wdt:P1196,wd:Q132821,2018-06-19T09:15:12Z,Infovarius,2018-06-20T00:00:26Z,KrBot,20250501-triple-pages-meta-history22-p52947449p53028152.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q52128552,wdt:P1196,wd:Q132821,2018-06-19T08:35:46Z,KrBot,2018-06-19T08:35:47Z,KrBot,20250501-triple-pages-meta-history22-p52947449p53028152.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q52128552,wdt:P1196,wd:Q132821,2018-06-19T09:15:18Z,Infovarius,2018-06-20T00:00:24Z,KrBot,20250501-triple-pages-meta-history22-p52947449p53028152.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q52432764,wdt:P1196,wd:Q132821,2018-06-19T08:35:44Z,KrBot,2018-06-19T08:35:45Z,KrBot,20250501-triple-pages-meta-history22-p53257480p53339541.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q52432764,wdt:P1196,wd:Q132821,2018-06-19T09:15:24Z,Infovarius,2018-06-20T00:00:22Z,KrBot,20250501-triple-pages-meta-history22-p53257480p53339541.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q52432764,wdt:P1196,wd:Q132821,2018-06-19T08:35:44Z,KrBot,2018-06-19T08:35:45Z,KrBot,20250501-triple-pages-meta-history22-p53257480p53339541.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q52432764,wdt:P1196,wd:Q132821,2018-06-19T09:15:24Z,Infovarius,2018-06-20T00:00:22Z,KrBot,20250501-triple-pages-meta-history22-p53257480p53339541.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q52856272,wdt:P1196,wd:Q132821,2018-06-19T08:35:42Z,KrBot,2018-06-19T08:35:43Z,KrBot,20250501-triple-pages-meta-history22-p53592182p53689149.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q52856272,wdt:P1196,wd:Q132821,2018-06-19T09:15:30Z,Infovarius,2018-06-20T00:00:20Z,KrBot,20250501-triple-pages-meta-history22-p53592182p53689149.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q1091111,wdt:P1196,wd:Q133462,2018-03-25T02:13:26Z,139.47.31.167,2018-03-25T02:26:08Z,Okkn,20250501-triple-pages-meta-history2-p1032407p1044683.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q1135245,wdt:P1196,wd:Q133462,2016-10-05T00:42:25Z,Aiaiaiaiaia,2017-10-12T15:11:04Z,Sannita,20250501-triple-pages-meta-history2-p1062530p1083007.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q10862046,wdt:P1196,wd:Q133462,2016-05-30T23:34:28Z,Aiaiaiaiaia,2017-10-12T15:12:39Z,Sannita,20250501-triple-pages-meta-history9-p12102352p12148926.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q11284669,wdt:P1196,wd:Q133462,2016-10-07T09:16:19Z,Aiaiaiaiaia,2017-10-12T15:12:53Z,Sannita,20250501-triple-pages-meta-history9-p12403186p12486199.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q11427825,wdt:P1196,wd:Q133462,2015-07-30T14:25:46Z,桂鷺淵,2015-07-30T14:27:16Z,桂鷺淵,20250501-triple-pages-meta-history9-p12540260p12598404.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q659962,wdt:P1196,wd:Q133780,2017-11-16T09:22:50Z,178.255.104.131,2017-12-13T06:26:26Z,Djzen,20250501-triple-pages-meta-history2-p612371p622985.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q22084764,wdt:P1196,wd:Q134649,2016-01-27T23:22:13Z,Genderforschung,2016-01-27T23:22:26Z,Genderforschung,20250501-triple-pages-meta-history14-p24072927p24132967.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q266816,wdt:P1196,wd:Q141160,2016-10-24T19:09:07Z,190.119.250.116,2016-10-28T19:23:40Z,190.119.250.116,20250501-triple-pages-meta-history1-p257926p262011.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q16864,wdt:P1196,wd:Q142824,2018-04-02T21:49:18Z,190.161.78.136,2018-04-02T22:47:21Z,Pasleim,20250501-triple-pages-meta-history1-p18476p21442.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q192278,wdt:P1196,wd:Q142824,2017-12-06T19:07:25Z,177.237.190.207,2017-12-06T20:56:38Z,Шкурба Андрій Вікторович,20250501-triple-pages-meta-history1-p188602p190959.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q173481,wdt:P1196,wd:Q147778,2017-06-10T07:46:54Z,Pixeltoo,2018-06-19T08:25:23Z,Infovarius,20250501-triple-pages-meta-history1-p170831p174252.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q438190,wdt:P1196,wd:Q147778,2018-01-25T09:51:03Z,Fpastor,2018-06-19T08:25:34Z,Infovarius,20250501-triple-pages-meta-history1-p406776p415528.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q16864,wdt:P1196,wd:Q151892,2016-10-02T16:56:31Z,189.202.35.247,2016-10-02T17:04:18Z,Danrok,20250501-triple-pages-meta-history1-p18476p21442.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q23434,wdt:P1196,wd:Q154242,2018-04-18T19:55:03Z,181.63.20.170,2018-04-19T20:11:36Z,YMS,20250501-triple-pages-meta-history1-p25362p28590.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q25328,wdt:P1196,wd:Q154242,2017-10-30T21:16:12Z,161.10.85.89,2017-10-31T13:38:08Z,YMS,20250501-triple-pages-meta-history1-p28591p30871.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q42381231,wdt:P1196,wd:Q154874,2018-06-23T23:31:30Z,Héctor Guido Calvo,2018-06-23T23:32:52Z,Héctor Guido Calvo,20250501-triple-pages-meta-history20-p43635436p43682674.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q42381231,wdt:P1196,wd:Q154874,2018-06-23T23:33:16Z,Héctor Guido Calvo,2018-06-23T23:33:44Z,Héctor Guido Calvo,20250501-triple-pages-meta-history20-p43635436p43682674.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q42381231,wdt:P1196,wd:Q154874,2018-06-23T23:31:30Z,Héctor Guido Calvo,2018-06-23T23:32:52Z,Héctor Guido Calvo,20250501-triple-pages-meta-history20-p43635436p43682674.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q42381231,wdt:P1196,wd:Q154874,2018-06-23T23:33:16Z,Héctor Guido Calvo,2018-06-23T23:33:44Z,Héctor Guido Calvo,20250501-triple-pages-meta-history20-p43635436p43682674.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q880867,wdt:P1196,wd:Q156103,2018-06-30T07:41:47Z,AragonChristopherR17Z,2018-06-30T07:42:07Z,AragonChristopherR17Z,20250501-triple-pages-meta-history2-p826206p845096.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q447389,wdt:P1196,wd:Q159557,2014-08-07T22:18:07Z,Sjoerddebruin,2014-08-07T22:24:54Z,Sjoerddebruin,20250501-triple-pages-meta-history1-p415529p425620.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q156272,wdt:P1196,wd:Q160066,2017-01-25T12:56:29Z,150.241.162.241,2017-01-25T13:05:43Z,Fractaler,20250501-triple-pages-meta-history1-p156796p158609.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q11241855,wdt:P1196,wd:Q160649,2018-05-11T16:46:09Z,Herrinsa,2018-05-11T16:46:48Z,Herrinsa,20250501-triple-pages-meta-history9-p12343518p12403185.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q43182,wdt:P1196,wd:Q165947,2017-04-20T16:48:19Z,213.99.91.126,2017-04-21T07:21:03Z,Epìdosis,20250501-triple-pages-meta-history1-p43607p45517.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q5823573,wdt:P1196,wd:Q167296,2018-03-13T00:24:27Z,90.163.246.197,2018-03-13T12:13:52Z,YMS,20250501-triple-pages-meta-history6-p5588343p5633001.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q180619,wdt:P1196,wd:Q168983,2017-04-05T19:12:41Z,181.199.157.222,2017-04-05T19:23:12Z,YMS,20250501-triple-pages-meta-history1-p178458p181040.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q3090218,wdt:P1196,wd:Q168983,2017-11-28T00:33:35Z,Neglicterature,2017-11-28T00:51:52Z,Neglicterature,20250501-triple-pages-meta-history4-p2948682p2970906.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q16831274,wdt:P1196,wd:Q168983,,,,,,not_found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q19363616,wdt:P1196,wd:Q168983,,,,,,not_found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q28007630,wdt:P1196,wd:Q170518,,,,,,not_found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q234068,wdt:P1196,wd:Q172341,2017-04-27T15:00:11Z,82.158.182.185,2017-04-27T18:49:43Z,HakanIST,20250501-triple-pages-meta-history1-p227323p231113.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q105901,wdt:P1196,wd:Q175111,2015-10-03T16:42:45Z,Jmax,2017-10-07T22:50:42Z,Sannita,20250501-triple-pages-meta-history1-p108340p113594.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q189366,wdt:P1196,wd:Q175111,2016-01-04T05:21:19Z,Koavf,2017-09-15T22:17:11Z,Sannita,20250501-triple-pages-meta-history1-p186806p188601.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q320144,wdt:P1196,wd:Q175111,2015-08-18T08:03:43Z,Tambo,2016-01-04T13:01:48Z,Jura1,20250501-triple-pages-meta-history1-p303901p307584.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q453902,wdt:P1196,wd:Q175111,2017-11-19T12:58:16Z,LiMr,2017-11-19T16:29:51Z,KrBot,20250501-triple-pages-meta-history1-p425621p432697.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q460225,wdt:P1196,wd:Q175111,2014-07-08T13:03:45Z,Danrok,2017-10-07T22:42:08Z,Sannita,20250501-triple-pages-meta-history1-p432698p438996.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q872344,wdt:P1196,wd:Q175111,2016-12-13T12:36:10Z,Tambo,2017-10-07T22:47:52Z,Sannita,20250501-triple-pages-meta-history2-p812728p826205.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q872358,wdt:P1196,wd:Q175111,2016-03-08T14:31:48Z,Tambo,2017-10-07T22:48:33Z,Sannita,20250501-triple-pages-meta-history2-p812728p826205.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q875323,wdt:P1196,wd:Q175111,2018-01-13T17:44:13Z,Bencemac,2018-01-14T08:45:47Z,KrBot,20250501-triple-pages-meta-history2-p826206p845096.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q1056834,wdt:P1196,wd:Q175111,2016-04-10T11:49:31Z,Nurni,2016-04-10T11:53:15Z,Nurni,20250501-triple-pages-meta-history2-p997193p1012322.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q1119240,wdt:P1196,wd:Q175111,2016-01-10T17:27:54Z,Tambo,2017-10-07T22:46:57Z,Sannita,20250501-triple-pages-meta-history2-p1062530p1083007.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q1299465,wdt:P1196,wd:Q175111,2015-10-03T10:13:48Z,Tambo,2017-10-07T23:04:34Z,KrBot,20250501-triple-pages-meta-history3-p1225038p1246915.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q1563164,wdt:P1196,wd:Q175111,2016-01-21T10:01:45Z,Zenfiric,2017-10-07T23:04:24Z,KrBot,20250501-triple-pages-meta-history3-p1485868p1510590.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q1672913,wdt:P1196,wd:Q175111,2017-01-13T14:49:15Z,Спасимир,2017-09-15T23:29:33Z,Sannita,20250501-triple-pages-meta-history3-p1589289p1613756.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q2674519,wdt:P1196,wd:Q175111,2017-12-29T21:19:36Z,Gumruch,2017-12-30T04:53:48Z,KrBot,20250501-triple-pages-meta-history4-p2558901p2579608.csv,found
