constraint_id,s,p,o
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q19571502,wdt:P1340,wd:Q47071
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q20631658,wdt:P1340,wd:Q47071
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q22909252,wdt:P1340,wd:Q47071
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q24070557,wdt:P1340,wd:Q47071
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q24340447,wdt:P1340,wd:Q47071
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q26000021,wdt:P1340,wd:Q47071
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q26210887,wdt:P1340,wd:Q47071
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q27749823,wdt:P1340,wd:Q47071
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q30066282,wdt:P1340,wd:Q47071
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q30325300,wdt:P1340,wd:Q47071
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q41310006,wdt:P1340,wd:Q47071
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q42922206,wdt:P1340,wd:Q47071
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q52339315,wdt:P1340,wd:Q47071
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q55233296,wdt:P1340,wd:Q47071
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q232501,wdt:P1340,wd:Q202466
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q2713202,wdt:P1340,wd:Q212710
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q2339202,wdt:P1340,wd:Q212777
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q433388,wdt:P1340,wd:Q219307
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q6175082,wdt:P1340,wd:Q219307
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q25936450,wdt:P1340,wd:Q223932
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q199801,wdt:P1340,wd:Q270024
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q233981,wdt:P1340,wd:Q282255
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q261583,wdt:P1340,wd:Q282255
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q12094271,wdt:P1340,wd:Q360564
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q170576,wdt:P1340,wd:Q373058
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q853461,wdt:P1340,wd:Q373058
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q19258497,wdt:P1340,wd:Q373058
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q23655841,wdt:P1340,wd:Q373058
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q28555854,wdt:P1340,wd:Q373058
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q28794204,wdt:P1340,wd:Q373058
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q44380,wdt:P1340,wd:Q373160
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q12739035,wdt:P1340,wd:Q429220
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q240949,wdt:P1340,wd:Q461486
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q2252441,wdt:P1340,wd:Q578307
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q192171,wdt:P1340,wd:Q646964
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q23903025,wdt:P1340,wd:Q1078214
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q35524637,wdt:P1340,wd:Q1544559
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q231270,wdt:P1340,wd:Q2367101
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q16234174,wdt:P1340,wd:Q2367101
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q27916777,wdt:P1340,wd:Q2367101
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q7675600,wdt:P1340,wd:Q2737378
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q17995110,wdt:P1340,wd:Q2932937
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q15731499,wdt:P1340,wd:Q3276756
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q137657,wdt:P1340,wd:Q3641131
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q16657995,wdt:P1340,wd:Q3662071
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q2302686,wdt:P1340,wd:Q3778417
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q2588647,wdt:P1340,wd:Q3778417
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q19720072,wdt:P1340,wd:Q3778417
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q16238764,wdt:P1340,wd:Q3832257
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q1375057,wdt:P1340,wd:Q3929221
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q24368,wdt:P1340,wd:Q4142546
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q9300505,wdt:P1340,wd:Q4930092
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q19258497,wdt:P1340,wd:Q4930092
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q289640,wdt:P1340,wd:Q15630235
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q229397,wdt:P1340,wd:Q16860350
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q137657,wdt:P1340,wd:Q16918984
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q42317556,wdt:P1340,wd:Q18445551
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q632212,wdt:P1340,wd:Q18619811
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q1375057,wdt:P1340,wd:Q21488866
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q199369,wdt:P1340,wd:Q21501718
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q370743,wdt:P1340,wd:Q24011131
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q28027525,wdt:P1340,wd:Q26449910
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q45661,wdt:P1340,wd:Q200
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q122092,wdt:P1340,wd:Q1088
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q503545,wdt:P1340,wd:Q1088
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q669951,wdt:P1340,wd:Q1088
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q1770624,wdt:P1340,wd:Q1088
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q2679467,wdt:P1340,wd:Q1088
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q2933352,wdt:P1340,wd:Q1088
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q4115189,wdt:P1340,wd:Q1088
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q5335826,wdt:P1340,wd:Q1088
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q12795703,wdt:P1340,wd:Q1088
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q15075435,wdt:P1340,wd:Q1088
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q29257495,wdt:P1340,wd:Q1088
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q46996682,wdt:P1340,wd:Q1088
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q19479104,wdt:P1340,wd:Q3133
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q19479218,wdt:P1340,wd:Q3133
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q34224327,wdt:P1340,wd:Q3133
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q19479165,wdt:P1340,wd:Q3142
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q28873958,wdt:P1340,wd:Q3142
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q17305057,wdt:P1340,wd:Q23445
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q48229108,wdt:P1340,wd:Q23445
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q260718,wdt:P1340,wd:Q47071
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q2104118,wdt:P1340,wd:Q47071
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q5129244,wdt:P1340,wd:Q47071
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q9059926,wdt:P1340,wd:Q47071
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q15718868,wdt:P1340,wd:Q47071
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q28341239,wdt:P1340,wd:Q47071
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q28919077,wdt:P1340,wd:Q47071
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q42301962,wdt:P1340,wd:Q47071
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q55109249,wdt:P1340,wd:Q47071
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q4738771,wdt:P1340,wd:Q216944
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q16442092,wdt:P1340,wd:Q313120
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q182402,wdt:P1340,wd:Q578307
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q425826,wdt:P1340,wd:Q578307
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q1038920,wdt:P1340,wd:Q578307
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q716527,wdt:P1340,wd:Q1627085
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q24137708,wdt:P1340,wd:Q2287748
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q3632453,wdt:P1340,wd:Q2592260
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q242961,wdt:P1340,wd:Q2932937
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q43398153,wdt:P1340,wd:Q3641131
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q27493751,wdt:P1340,wd:Q4930092
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q12949143,wdt:P1340,wd:Q21501718
wds:P1340-5714A32F-85B6-4298-B9E4-BEBAF6624C3C,wd:Q2591091,wdt:P1340,wd:Q30137105
wds:P1347-6DF6E355-4DC2-4094-A23E-FDA03E695A91,wd:Q30109227,wdt:P1347,wd:Q23350
wds:P1347-6DF6E355-4DC2-4094-A23E-FDA03E695A91,wd:Q5551483,wdt:P1347,wd:Q331846
wds:P1347-6DF6E355-4DC2-4094-A23E-FDA03E695A91,wd:Q106194,wdt:P1347,wd:Q1230687
wds:P1347-6DF6E355-4DC2-4094-A23E-FDA03E695A91,wd:Q715410,wdt:P1347,wd:Q7918620
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q18759689,wdt:P1387,wd:Q458
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q15437915,wdt:P1387,wd:Q6186
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q18810161,wdt:P1387,wd:Q6186
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q27718,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q29621,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q46139,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q75353,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q79969,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q95680,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q103655,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q119546,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q131149,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q139933,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q149451,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q149557,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q150281,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q180061,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q180727,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q188954,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q189047,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q195390,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q201279,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q235361,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q241398,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q267629,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q314215,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q315910,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q315963,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q318509,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q320281,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q348187,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q366306,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q370100,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q375369,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q438891,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q452761,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q455951,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q461980,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q505871,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q514820,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q515625,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q527392,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q577508,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q581009,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q637580,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q667063,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q722143,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q734329,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q739540,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q742079,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q744332,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q855938,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q856487,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q892839,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q897045,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q931005,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q961619,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q967627,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q968168,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q969077,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q976407,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q1030480,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q1159240,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q1160303,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q1176398,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q1258558,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q1266007,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q1268645,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q1274616,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q1285267,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q1332885,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q1348546,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q1349184,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q1351471,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q1352276,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q1355017,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q1367942,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q1379710,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q1395457,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q1536961,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q1614124,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q1620028,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q1718715,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q1729481,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q1735712,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q1914046,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q1970201,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q2301662,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q2301978,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q2545046,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q2601440,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q2608419,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q2634091,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q2639002,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q2824741,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q3090218,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q3186010,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q3193959,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q3200724,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q3223904,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q3237901,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q3258772,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q3356086,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q3364708,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q3395089,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q3471113,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q4111021,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q4129653,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q4363838,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q4710834,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q4730459,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q4751674,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q4751676,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q4878818,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q4940179,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q5040942,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q5088654,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q5115823,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q5120564,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q5125355,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q5126643,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q5140474,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q5349357,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q5373523,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q5488517,wdt:P1387,wd:Q6199
wds:P1387-C7BC8814-3316-4471-B80D-49B7B0818BB4,wd:Q5496598,wdt:P1387,wd:Q6199
